ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,conn_state,label,scenario,ML_label
1545404955.637432,192.168.1.195,49160,185.244.25.235,6667,tcp,-,3.104984,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545404660.893839,192.168.1.195,49070,185.244.25.235,6667,tcp,irc,1.108372,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545404958.102294,192.168.1.195,41208,185.244.25.235,80,tcp,-,,,,1,0,S0,Benign,Scan1,1
1545404962.822351,192.168.1.195,49160,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545404965.639484,192.168.1.195,49162,185.244.25.235,6667,tcp,-,3.102734,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545404672.988951,192.168.1.195,49076,185.244.25.235,6667,tcp,irc,1.103122,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545404671.951549,192.168.1.195,49074,185.244.25.235,6667,tcp,irc,1.080627,75.0,243.0,8,6,S3,Malicious,Scan1,1
1545404913.459469,192.168.1.195,123,147.231.100.5,123,udp,-,0.001494,48.0,48.0,1,1,SF,Benign,Scan1,1
1545404674.046099,192.168.1.195,49078,185.244.25.235,6667,tcp,irc,1.136107,75.0,243.0,7,7,S3,Malicious,Scan1,1
1545404675.135228,192.168.1.195,49080,185.244.25.235,6667,tcp,irc,2.111047,75.0,243.0,9,7,S3,Malicious,Scan1,1
1545404972.822394,192.168.1.195,49162,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545404975.641548,192.168.1.195,49164,185.244.25.235,6667,tcp,-,3.100741,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545404684.42229,192.168.1.195,49082,185.244.25.235,6667,tcp,irc,0.939867,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545404982.822444,192.168.1.195,49164,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545404985.643837,192.168.1.195,49166,185.244.25.235,6667,tcp,-,3.098492,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545404992.822248,192.168.1.195,49166,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545404995.645898,192.168.1.195,49168,185.244.25.235,6667,tcp,-,3.096478,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405002.822302,192.168.1.195,49168,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405005.64794,192.168.1.195,49170,185.244.25.235,6667,tcp,-,3.094494,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405012.822352,192.168.1.195,49170,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545404715.320355,192.168.1.195,49092,185.244.25.235,6667,tcp,irc,4.141877,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405015.649993,192.168.1.195,49172,185.244.25.235,6667,tcp,-,3.092253,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405022.822407,192.168.1.195,49172,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405025.652044,192.168.1.195,49176,185.244.25.235,6667,tcp,-,3.090257,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405025.023654,192.168.1.195,41242,185.244.25.235,80,tcp,http,4.711562,150.0,110211.0,82,81,SF,Benign,Scan1,1
1545405029.82117,192.168.1.195,41246,185.244.25.235,80,tcp,-,3.081252,0.0,0.0,3,0,S0,Benign,Scan1,1
1545405032.822459,192.168.1.195,49176,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545404979.459612,192.168.1.195,123,147.231.100.5,123,udp,-,0.001499,48.0,48.0,1,1,SF,Benign,Scan1,1
1545405035.654354,192.168.1.195,49180,185.244.25.235,6667,tcp,-,3.087983,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405036.982339,192.168.1.195,41246,185.244.25.235,80,tcp,-,,,,1,0,S0,Benign,Scan1,1
1545405042.822512,192.168.1.195,49180,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405045.142439,192.168.1.195,41246,185.244.25.235,80,tcp,-,,,,1,0,S0,Benign,Scan1,1
1545405045.656397,192.168.1.195,49182,185.244.25.235,6667,tcp,-,3.085999,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545404749.424662,192.168.1.195,49100,185.244.25.235,6667,tcp,irc,4.087672,75.0,234.0,11,7,S3,Malicious,Scan1,1
1545404753.472856,192.168.1.195,49102,185.244.25.235,6667,tcp,irc,4.219365,75.0,243.0,9,7,S3,Malicious,Scan1,1
1545405053.74004,192.168.1.195,49184,185.244.25.235,6667,tcp,-,3.082245,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405060.902461,192.168.1.195,49184,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405061.782461,192.168.1.195,41246,185.244.25.235,80,tcp,http,1.160585,151.0,112443.0,78,78,SF,Benign,Scan1,1
1545405063.742098,192.168.1.195,49186,185.244.25.235,6667,tcp,-,3.08024,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405070.902263,192.168.1.195,49186,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405073.744396,192.168.1.195,49188,185.244.25.235,6667,tcp,-,3.15795,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405021.459686,192.168.1.195,123,82.113.53.40,123,udp,-,,,,1,0,S0,Benign,Scan1,1
1545405088.488242,192.168.1.195,49194,185.244.25.235,6667,tcp,-,3.13422,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405095.702382,192.168.1.195,49194,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405098.491043,192.168.1.195,49196,185.244.25.235,6667,tcp,-,3.131232,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545404804.822369,192.168.1.195,49112,185.244.25.235,6667,tcp,irc,0.929956,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545405046.459455,192.168.1.195,123,147.231.100.5,123,udp,-,0.039212,48.0,48.0,1,1,SF,Benign,Scan1,1
1545405105.702451,192.168.1.195,49196,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405108.493097,192.168.1.195,49198,185.244.25.235,6667,tcp,-,3.129217,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405115.702489,192.168.1.195,49198,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405118.494907,192.168.1.195,49200,185.244.25.235,6667,tcp,-,3.12747,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405125.702304,192.168.1.195,49200,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545404835.71876,192.168.1.195,49122,185.244.25.235,6667,tcp,irc,4.083416,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405147.843674,192.168.1.195,49216,185.244.25.235,6667,tcp,irc,1.016172,60.0,124.0,5,4,RSTR,Malicious,Scan1,1
1545405148.844855,192.168.1.195,49218,185.244.25.235,6667,tcp,irc,1.01842,60.0,124.0,5,4,RSTR,Malicious,Scan1,1
1545405167.264358,192.168.1.195,49232,185.244.25.235,6667,tcp,-,3.157953,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405114.4597,192.168.1.195,123,147.231.100.5,123,udp,-,0.002745,48.0,48.0,1,1,SF,Benign,Scan1,1
1545405174.502499,192.168.1.195,49232,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405177.267659,192.168.1.195,49234,185.244.25.235,6667,tcp,-,3.154717,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545404886.982299,192.168.1.195,49132,185.244.25.235,6667,tcp,irc,2.150024,75.0,243.0,8,7,S3,Malicious,Scan1,1
1545405184.502537,192.168.1.195,49234,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405187.274718,192.168.1.195,49236,185.244.25.235,6667,tcp,-,3.147708,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545404895.782285,192.168.1.195,49136,185.244.25.235,6667,tcp,irc,1.019934,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545405194.502353,192.168.1.195,49236,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405197.278515,192.168.1.195,49238,185.244.25.235,6667,tcp,-,3.143966,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405204.502394,192.168.1.195,49238,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405207.280558,192.168.1.195,49240,185.244.25.235,6667,tcp,-,3.141963,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405214.502447,192.168.1.195,49240,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405217.282358,192.168.1.195,49242,185.244.25.235,6667,tcp,-,3.13996,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545404926.761637,192.168.1.195,49148,185.244.25.235,6667,tcp,irc,2.080597,75.0,243.0,8,6,S3,Malicious,Scan1,1
1545405224.502494,192.168.1.195,49242,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545404928.800723,192.168.1.195,49150,185.244.25.235,6667,tcp,irc,1.66157,75.0,243.0,7,7,S3,Malicious,Scan1,1
1545405227.284414,192.168.1.195,49244,185.244.25.235,6667,tcp,-,3.137972,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405234.502323,192.168.1.195,49244,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405181.459537,192.168.1.195,123,147.231.100.5,123,udp,-,0.001734,48.0,48.0,1,1,SF,Benign,Scan1,1
1545405237.289716,192.168.1.195,49246,185.244.25.235,6667,tcp,-,3.132727,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405244.502346,192.168.1.195,49246,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545404950.418909,192.168.1.195,49156,185.244.25.235,6667,tcp,irc,1.083387,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545404951.460813,192.168.1.195,49158,185.244.25.235,6667,tcp,irc,4.221601,75.0,243.0,9,7,S3,Malicious,Scan1,1
1545405252.41209,192.168.1.195,49252,185.244.25.235,6667,tcp,-,3.130481,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405259.622493,192.168.1.195,49252,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405262.41415,192.168.1.195,49254,185.244.25.235,6667,tcp,-,3.128209,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405269.622547,192.168.1.195,49254,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405281.53401,192.168.1.195,49260,185.244.25.235,6667,tcp,-,3.128457,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405288.742386,192.168.1.195,49260,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405236.459691,192.168.1.195,123,89.221.210.188,123,udp,-,,,,1,0,S0,Benign,Scan1,1
1545405247.459681,192.168.1.195,123,147.231.100.5,123,udp,-,0.001482,48.0,48.0,1,1,SF,Benign,Scan1,1
1545405302.799126,192.168.1.195,49272,185.244.25.235,6667,tcp,-,3.143209,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405315.319741,192.168.1.195,49278,185.244.25.235,6667,tcp,-,3.102733,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405322.502416,192.168.1.195,49278,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405331.473537,192.168.1.195,49286,185.244.25.235,6667,tcp,-,3.108978,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405338.662445,192.168.1.195,49286,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405341.482584,192.168.1.195,49288,185.244.25.235,6667,tcp,-,3.099733,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405052.822315,192.168.1.195,49182,185.244.25.235,6667,tcp,irc,0.959951,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545405348.662496,192.168.1.195,49288,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405351.48438,192.168.1.195,49290,185.244.25.235,6667,tcp,-,3.097997,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405358.662307,192.168.1.195,49290,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405361.49893,192.168.1.195,49292,185.244.25.235,6667,tcp,-,3.083488,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405368.662363,192.168.1.195,49292,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405315.459663,192.168.1.195,123,147.231.100.5,123,udp,-,0.001498,48.0,48.0,1,1,SF,Benign,Scan1,1
1545405375.548169,192.168.1.195,49296,185.244.25.235,6667,tcp,-,3.114245,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405080.98227,192.168.1.195,49188,185.244.25.235,6667,tcp,irc,1.280022,75.0,243.0,7,7,S3,Malicious,Scan1,1
1545405082.214566,192.168.1.195,49190,185.244.25.235,6667,tcp,irc,2.12779,75.0,243.0,8,6,S3,Malicious,Scan1,1
1545405084.302127,192.168.1.195,49192,185.244.25.235,6667,tcp,irc,4.185616,75.0,243.0,10,7,S3,Malicious,Scan1,1
1545405382.74232,192.168.1.195,49296,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405385.54997,192.168.1.195,49298,185.244.25.235,6667,tcp,-,3.112482,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405392.742371,192.168.1.195,49298,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405395.55202,192.168.1.195,49300,185.244.25.235,6667,tcp,-,3.110483,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405402.742434,192.168.1.195,49300,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405405.554074,192.168.1.195,49302,185.244.25.235,6667,tcp,-,3.108479,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405412.742473,192.168.1.195,49302,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405365.459672,192.168.1.195,123,81.2.248.189,123,udp,-,,,,1,0,S0,Benign,Scan1,1
1545405424.808597,192.168.1.195,49314,185.244.25.235,6667,tcp,-,3.133715,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405128.500947,192.168.1.195,49202,185.244.25.235,6667,tcp,irc,4.081429,75.0,243.0,10,6,S3,Malicious,Scan1,1
1545405132.5369,192.168.1.195,49204,185.244.25.235,6667,tcp,irc,4.085419,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405136.581841,192.168.1.195,49206,185.244.25.235,6667,tcp,irc,2.140532,75.0,243.0,8,7,S3,Malicious,Scan1,1
1545405433.627821,192.168.1.195,49316,185.244.25.235,6667,tcp,-,3.114725,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405138.677148,192.168.1.195,49208,185.244.25.235,6667,tcp,irc,4.085218,74.0,242.0,9,6,S3,Malicious,Scan1,1
1545405384.459594,192.168.1.195,123,147.231.100.5,123,udp,-,0.081217,48.0,48.0,1,1,SF,Benign,Scan1,1
1545405142.714596,192.168.1.195,49210,185.244.25.235,6667,tcp,irc,2.037089,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405440.822471,192.168.1.195,49316,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405146.789774,192.168.1.195,49214,185.244.25.235,6667,tcp,irc,1.102622,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545405144.752435,192.168.1.195,49212,185.244.25.235,6667,tcp,irc,2.079816,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405443.629631,192.168.1.195,49318,185.244.25.235,6667,tcp,-,3.112737,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405149.845784,192.168.1.195,49220,185.244.25.235,6667,tcp,irc,4.076679,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405450.822523,192.168.1.195,49318,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405153.880483,192.168.1.195,49222,185.244.25.235,6667,tcp,irc,4.081939,75.0,243.0,10,6,S3,Malicious,Scan1,1
1545405157.921433,192.168.1.195,49224,185.244.25.235,6667,tcp,irc,2.081064,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405454.668331,192.168.1.195,49322,185.244.25.235,6667,tcp,-,3.113975,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405161.99736,192.168.1.195,49228,185.244.25.235,6667,tcp,irc,1.10512,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545405159.959271,192.168.1.195,49226,185.244.25.235,6667,tcp,irc,2.083064,74.0,242.0,8,6,S3,Malicious,Scan1,1
1545405163.056756,192.168.1.195,49230,185.244.25.235,6667,tcp,irc,4.255575,75.0,243.0,9,7,S3,Malicious,Scan1,1
1545405461.86248,192.168.1.195,49322,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405464.670142,192.168.1.195,49324,185.244.25.235,6667,tcp,-,3.112231,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405471.862531,192.168.1.195,49324,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405482.948713,192.168.1.195,49334,185.244.25.235,6667,tcp,-,3.153709,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405491.486598,192.168.1.195,49336,185.244.25.235,6667,tcp,-,3.095737,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405498.662522,192.168.1.195,49336,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405501.488649,192.168.1.195,49338,185.244.25.235,6667,tcp,-,3.093742,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405452.459593,192.168.1.195,123,147.231.100.5,123,udp,-,0.033979,48.0,48.0,1,1,SF,Benign,Scan1,1
1545405508.662316,192.168.1.195,49338,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405515.669069,192.168.1.195,49342,185.244.25.235,6667,tcp,-,3.153453,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405522.902444,192.168.1.195,49342,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405525.670869,192.168.1.195,49344,185.244.25.235,6667,tcp,-,3.151455,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405532.902495,192.168.1.195,49344,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405535.675923,192.168.1.195,49346,185.244.25.235,6667,tcp,-,3.146449,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405542.902299,192.168.1.195,49346,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405247.291771,192.168.1.195,49248,185.244.25.235,6667,tcp,irc,4.10065,74.0,242.0,9,6,S3,Malicious,Scan1,1
1545405545.677966,192.168.1.195,49348,185.244.25.235,6667,tcp,-,3.144467,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405251.34846,192.168.1.195,49250,185.244.25.235,6667,tcp,irc,1.104115,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545405552.902367,192.168.1.195,49348,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405570.121536,192.168.1.195,49360,185.244.25.235,6667,tcp,-,3.100988,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405272.416204,192.168.1.195,49256,185.244.25.235,6667,tcp,irc,5.10608,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405518.459489,192.168.1.195,123,147.231.100.5,123,udp,-,0.003735,48.0,48.0,1,1,SF,Benign,Scan1,1
1545405277.477805,192.168.1.195,49258,185.244.25.235,6667,tcp,irc,4.094684,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405577.302444,192.168.1.195,49360,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405580.123337,192.168.1.195,49362,185.244.25.235,6667,tcp,-,3.098996,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405587.302496,192.168.1.195,49362,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405293.636096,192.168.1.195,49264,185.244.25.235,6667,tcp,irc,1.086383,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545405291.536045,192.168.1.195,49262,185.244.25.235,6667,tcp,irc,2.146277,75.0,243.0,8,7,S3,Malicious,Scan1,1
1545405590.126654,192.168.1.195,49364,185.244.25.235,6667,tcp,-,3.095724,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405294.673508,192.168.1.195,49266,185.244.25.235,6667,tcp,irc,4.088919,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405298.715452,192.168.1.195,49268,185.244.25.235,6667,tcp,irc,2.087063,75.0,243.0,8,6,S3,Malicious,Scan1,1
1545405597.302309,192.168.1.195,49364,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405300.762786,192.168.1.195,49270,185.244.25.235,6667,tcp,irc,2.079572,74.0,242.0,8,6,S3,Malicious,Scan1,1
1545405600.131935,192.168.1.195,49366,185.244.25.235,6667,tcp,-,3.090487,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405310.022512,192.168.1.195,49272,185.244.25.235,6667,tcp,irc,1.11986,75.0,243.0,7,7,S3,Malicious,Scan1,1
1545405607.302363,192.168.1.195,49366,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405311.102643,192.168.1.195,49274,185.244.25.235,6667,tcp,irc,2.17976,75.0,243.0,8,7,S3,Malicious,Scan1,1
1545405313.237428,192.168.1.195,49276,185.244.25.235,6667,tcp,irc,2.125037,75.0,243.0,8,7,S3,Malicious,Scan1,1
1545405610.133984,192.168.1.195,49368,185.244.25.235,6667,tcp,-,3.088493,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405617.302398,192.168.1.195,49368,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405325.321551,192.168.1.195,49280,185.244.25.235,6667,tcp,irc,4.100904,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405624.193973,192.168.1.195,49372,185.244.25.235,6667,tcp,-,3.108483,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405329.378479,192.168.1.195,49282,185.244.25.235,6667,tcp,irc,1.103873,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545405330.435127,192.168.1.195,49284,185.244.25.235,6667,tcp,irc,1.087384,74.0,242.0,7,6,S3,Malicious,Scan1,1
1545405632.263122,192.168.1.195,49374,185.244.25.235,6667,tcp,-,3.119224,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405584.459616,192.168.1.195,123,147.231.100.5,123,udp,-,0.002498,48.0,48.0,1,1,SF,Benign,Scan1,1
1545405639.46252,192.168.1.195,49374,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405642.264936,192.168.1.195,49376,185.244.25.235,6667,tcp,-,3.117461,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405649.462336,192.168.1.195,49376,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405652.268222,192.168.1.195,49378,185.244.25.235,6667,tcp,-,3.114224,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405659.462383,192.168.1.195,49378,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405667.41259,192.168.1.195,49386,185.244.25.235,6667,tcp,-,3.089758,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405371.500736,192.168.1.195,49294,185.244.25.235,6667,tcp,irc,4.091658,75.0,234.0,11,7,S3,Malicious,Scan1,1
1545405674.582255,192.168.1.195,49386,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405685.679929,192.168.1.195,49400,185.244.25.235,6667,tcp,-,3.14246,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405692.902319,192.168.1.195,49400,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405695.687234,192.168.1.195,49402,185.244.25.235,6667,tcp,-,3.135205,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405702.902365,192.168.1.195,49402,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405650.459504,192.168.1.195,123,147.231.100.5,123,udp,-,0.037494,48.0,48.0,1,1,SF,Benign,Scan1,1
1545405705.689531,192.168.1.195,49404,185.244.25.235,6667,tcp,-,3.132727,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405415.555873,192.168.1.195,49304,185.244.25.235,6667,tcp,irc,2.040333,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405417.596706,192.168.1.195,49306,185.244.25.235,6667,tcp,irc,1.095638,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545405712.902415,192.168.1.195,49404,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405715.691332,192.168.1.195,49406,185.244.25.235,6667,tcp,-,3.13096,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405418.651355,192.168.1.195,49308,185.244.25.235,6667,tcp,irc,4.080925,75.0,243.0,9,6,S3,Malicious,Scan1,1
1545405423.729212,192.168.1.195,49312,185.244.25.235,6667,tcp,irc,1.078645,75.0,243.0,8,6,S3,Malicious,Scan1,1
1545405422.692802,192.168.1.195,49310,185.244.25.235,6667,tcp,irc,1.079636,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545405722.902481,192.168.1.195,49406,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405432.022487,192.168.1.195,49314,185.244.25.235,6667,tcp,irc,1.649824,75.0,243.0,7,7,S3,Malicious,Scan1,1
1545405730.840692,192.168.1.195,49412,185.244.25.235,6667,tcp,-,3.101732,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405738.022347,192.168.1.195,49412,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405740.842991,192.168.1.195,49414,185.244.25.235,6667,tcp,-,3.099498,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405748.022414,192.168.1.195,49414,185.244.25.235,6667,tcp,-,,,,1,0,S0,Malicious,Scan1,1
1545405453.631672,192.168.1.195,49320,185.244.25.235,6667,tcp,irc,1.080635,75.0,243.0,7,6,S3,Malicious,Scan1,1
1545405750.844791,192.168.1.195,49416,185.244.25.235,6667,tcp,-,3.097485,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405701.459705,192.168.1.195,123,195.113.144.201,123,udp,-,10.001531,288.0,288.0,6,6,SF,Benign,Scan1,1
1545405766.974595,192.168.1.195,49422,185.244.25.235,6667,tcp,-,3.12772,0.0,0.0,3,0,S0,Malicious,Scan1,1
1545405717.459574,192.168.1.195,123,147.231.100.5,123,udp,-,0.001743,48.0,48.0,1,1,SF,Benign,Scan1,1
1545405474.672187,192.168.1.195,49326,185.244.25.235,6667,tcp,irc,4.100158,74.0,242.0,9,6,S3,Malicious,Scan1,1
1545405478.72462,192.168.1.195,49328,185.244.25.235,6667,tcp,irc,2.157772,75.0,243.0,8,7,S3,Malicious,Scan1,1
1545405481.875575,192.168.1.195,49332,185.244.25.235,6667,tcp,irc,1.116864,74.0,242.0,7,6,S3,Malicious,Scan1,1
1545405480.840166,192.168.1.195,49330,185.244.25.235,6667,tcp,irc,1.082145,75.0,243.0,7,6,S3,Malicious,Scan1,1
